item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q100499032,NormalRank,Q6581097,true,false,,,,
Q107042002,NormalRank,Q6581097,true,false,,,,
Q108092707,NormalRank,Q6581097,true,false,,,,
Q109026826,NormalRank,Q6581072,true,true,false,false,false,true
Q109117280,NormalRank,Q6581097,true,false,,,,
Q110093859,NormalRank,Q6581097,true,true,false,false,false,true
Q110158344,NormalRank,Q6581097,true,false,,,,
Q110158645,NormalRank,Q6581097,true,false,,,,
Q110176262,NormalRank,Q6581097,true,true,false,false,false,true
Q111748038,NormalRank,Q6581097,true,false,,,,
Q111995588,NormalRank,Q6581097,true,true,false,false,false,true
Q112056330,NormalRank,Q6581097,true,false,,,,
Q112056331,NormalRank,Q6581097,true,false,,,,
Q112704278,NormalRank,Q6581097,true,false,,,,
Q113000799,NormalRank,Q6581097,true,false,,,,
Q113989404,NormalRank,Q6581097,true,false,,,,
Q113989405,NormalRank,Q6581097,true,false,,,,
Q113989511,,,,false,,,,
Q113989512,,,,false,,,,
Q113989513,,,,false,,,,
Q113989653,NormalRank,Q6581097,true,false,,,,
Q113989669,NormalRank,Q6581097,true,false,,,,
Q118725,NormalRank,Q6581097,true,true,false,false,false,true
Q118725,NormalRank,Q6581097,true,true,true,false,false,false
Q118725,NormalRank,Q6581097,true,true,true,true,false,false
Q12180950,NormalRank,Q6581072,true,false,,,,
Q12199735,NormalRank,Q6581097,true,false,,,,
Q12214743,NormalRank,Q6581097,true,false,,,,
Q12216136,NormalRank,Q6581097,true,false,,,,
Q1334803,NormalRank,Q6581097,true,false,,,,
Q1359497,NormalRank,Q6581097,true,false,,,,
Q1392054,NormalRank,Q6581097,true,false,,,,
Q15126787,NormalRank,Q6581097,true,false,,,,
Q1588608,NormalRank,Q6581097,true,false,,,,
Q16230480,NormalRank,Q6581097,true,false,,,,
Q1694182,NormalRank,Q6581097,true,false,,,,
Q18217778,NormalRank,Q6581072,true,false,,,,
Q1884964,NormalRank,Q6581097,true,false,,,,
Q1942655,NormalRank,Q6581097,true,false,,,,
Q2121339,NormalRank,Q6581097,true,false,,,,
Q231637,NormalRank,Q6581072,true,true,false,false,false,true
Q24572906,NormalRank,Q6581072,true,false,,,,
Q2836110,NormalRank,Q6581097,true,false,,,,
Q307237,NormalRank,Q6581097,true,false,,,,
Q3277843,NormalRank,Q6581097,true,false,,,,
Q336406,NormalRank,Q6581097,true,true,false,false,false,true
Q3430000,NormalRank,Q6581097,true,true,true,true,false,false
Q353713,NormalRank,Q6581097,true,true,false,false,false,true
Q354642,NormalRank,Q6581097,true,true,false,false,false,true
Q369251,NormalRank,Q6581097,true,false,,,,
Q403471,NormalRank,Q6581097,true,false,,,,
Q403707,NormalRank,Q6581097,true,true,false,false,false,true
Q403707,NormalRank,Q6581097,true,true,true,true,false,false
Q403707,NormalRank,Q6581097,true,true,true,false,false,false
Q4120447,NormalRank,Q6581097,true,false,,,,
Q41229317,NormalRank,Q6581097,true,true,false,false,false,true
Q42904593,NormalRank,Q6581097,true,false,,,,
Q456977,NormalRank,Q6581097,true,false,,,,
Q4664575,NormalRank,Q6581097,true,false,,,,
Q4666080,NormalRank,Q6581097,true,false,,,,
Q4724539,NormalRank,Q6581097,true,false,,,,
Q4724546,NormalRank,Q6581097,true,false,,,,
Q4724843,NormalRank,Q6581097,true,false,,,,
Q4866775,NormalRank,Q6581097,true,false,,,,
Q4868003,NormalRank,Q6581097,true,false,,,,
Q5431067,NormalRank,Q6581097,true,false,,,,
Q55104096,NormalRank,Q6581097,true,false,,,,
Q6001983,NormalRank,Q6581097,true,false,,,,
Q60455401,NormalRank,Q6581097,true,false,,,,
Q60455444,NormalRank,Q6581097,true,false,,,,
Q60564584,NormalRank,Q6581097,true,false,,,,
Q60572712,NormalRank,Q6581097,true,false,,,,
Q60572925,NormalRank,Q6581097,true,false,,,,
Q6751840,NormalRank,Q6581097,true,false,,,,
Q686595,NormalRank,Q6581072,true,false,,,,
Q6892556,NormalRank,Q6581097,true,false,,,,
Q6892558,NormalRank,Q6581097,true,false,,,,
Q6892565,NormalRank,Q6581097,true,false,,,,
Q6892847,NormalRank,Q6581097,true,false,,,,
Q713715,NormalRank,Q6581097,true,false,,,,
Q713915,NormalRank,Q6581097,true,true,false,false,false,true
Q7398853,NormalRank,Q6581097,true,false,,,,
Q741727,NormalRank,Q6581097,true,true,false,false,false,true
Q8075029,NormalRank,Q6581097,true,false,,,,
Q85874875,NormalRank,Q6581097,true,false,,,,
Q918978,NormalRank,Q6581097,true,true,false,false,false,true
Q984486,NormalRank,Q6581097,true,false,,,,
Q98796946,NormalRank,Q6581097,true,false,,,,
Q98798381,NormalRank,Q6581097,true,false,,,,
Q98798395,NormalRank,Q6581097,true,false,,,,
Q98798406,NormalRank,Q6581097,true,false,,,,
Q98798423,NormalRank,Q6581097,true,false,,,,
Q98798433,NormalRank,Q6581072,true,false,,,,
Q98798445,NormalRank,Q6581072,true,false,,,,
Q98798457,NormalRank,Q6581097,true,false,,,,
Q98798467,NormalRank,Q6581097,true,false,,,,
Q98798481,NormalRank,Q6581097,true,false,,,,
Q98798488,NormalRank,Q6581097,true,false,,,,
Q98798493,NormalRank,Q6581097,true,false,,,,
Q98798533,NormalRank,Q6581097,true,false,,,,
Q98798540,NormalRank,Q6581097,true,false,,,,
Q98807064,NormalRank,Q6581097,true,false,,,,
Q98908359,NormalRank,Q6581097,true,false,,,,
Q44329,NormalRank,Q6581097,true,true,true,true,false,false
Q44329,NormalRank,Q6581097,true,true,false,false,false,true
